Item,Type,Date,Document Number,Description,Qty. Sold,Sales Price,Revenue,Address: Billing Address State,Customer/Project: Company Name
,Invoice,4/6/2020,INV19151,Certified Professional Installation of Panel on mobile cart   -1x 15’ USB -1x 15’ miniDisplayPort to HDMI -1x 12’ black flex-wrap,2,$290.00,$580.00,WA,Our Lady of Lourdes
,Invoice,4/6/2020,INV19151,"mobile height adjustable stand with 20"" vertical adjustment. 2-way switch included.",2,"$1,699.00","$3,398.00",WA,Our Lady of Lourdes
,Invoice,7/9/2020,INV19290,"On-Site Training and Coaching: 1 day, including travel",2,"$2,200.00",$0.00,WA,Our Lady of Lourdes
,Invoice,8/19/2020,INV19360,Audio Enhancement Mini Media System - 2 Wall Speakers (KIT),7,$400.00,"$2,800.00",WA,Our Lady of the Lake Catholic School
,Invoice,8/19/2020,INV19360,Epson BrightLink 536Wi Interactive Projector,7,"$1,340.00","$9,380.00",WA,Our Lady of the Lake Catholic School
,Invoice,6/8/2020,INV19233,Installation includes: - relocate existing projector to another classroom  - put together rainier cart and mount panel onto cart,1,$799.00,$799.00,WA,Our Lady of the Lake Catholic School
,Invoice,10/13/2020,INV19501,Installation includes: - remove board and projector (customer will dispose)  - Mount interactive projector to the wall (customer using existing whiteboard to project on)  - install wall plate with cables  - install AE media system,7,$500.00,"$3,500.00",WA,Our Lady of the Lake Catholic School
,Invoice,6/8/2020,INV19233,SMART Board MX065-V2 interactive display with iQ and SMART Learning Suite   - Free SMART Learning Suite subscription for 1/year.   - Price thereafter is $109 per subscription/per teacher. Pricing varies on bulk purchases.,1,"$2,999.00","$2,999.00",WA,Our Lady of the Lake Catholic School
,Invoice,7/31/2020,INV19319,ActivPanel Mobile Stand - For use with current & previous versions of ActivPanel,26,$497.00,"$12,663.56",WA,Peninsula School District 401
,Invoice,7/31/2020,INV19319,"ActivPanel Titanium 75"" - 4 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",36,"$2,627.00","$92,680.56",WA,Peninsula School District 401
,Invoice,8/18/2020,INV19349,iRover²™ for Interactive Flat Panels 500  **Pricing per Digital Edge ESD112-DE-16A Contract - shipping included**,8,"$1,322.00","$10,576.00",WA,Peninsula School District 401
,Invoice,9/21/2020,INV19429,SMART Learning Suite 1yr Extension- Priced per qty.,159,$66.00,"$10,494.00",WA,Peninsula School District 401
,Invoice,3/19/2020,INV19121,ACT Install replaced with Tech Review  Our certified installer will do the following:  • remove the existing boards (customer will handle disposal) • mount the panel to the wall  • install the ActivConnect,5,$715.00,"$3,575.00",WA,Pope John Paul II High School
,Invoice,11/18/2020,INV19570,ActivConnect OPS - AP PC for Android.,1,$199.00,$199.00,WA,Pope John Paul II High School
,Invoice,3/6/2020,INV19103,ActivConnect1 G-Series collaboration device,5,$199.00,$995.00,WA,Pope John Paul II High School
,Invoice,3/6/2020,INV19103,"ActivPanel Titanium 70"" - 4 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",5,"$3,999.00","$19,995.00",WA,Pope John Paul II High School
,Invoice,11/18/2020,INV19570,"ActivPanel Titanium 70"" - 4 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",1,"$3,999.00","$3,999.00",WA,Pope John Paul II High School
,Invoice,12/21/2020,INV19607,Our certified installer will do the following:  • remove an existing board and mount it on the mobile cart  • mount new panel to the wall  • install the ActivConnect,1,$715.00,$715.00,WA,Pope John Paul II High School
,Invoice,11/18/2020,INV19570,Promethean Fixed height mobile stand for use with ActivPanel,1,$499.00,$499.00,WA,Pope John Paul II High School
,Invoice,8/31/2020,INV19387,SMART Learning Suite 1yr  Subscription. Priced per quantity needed.,1,$49.05,$49.05,WA,Port Angeles School District 121
,Invoice,6/23/2020,INV19260,"ActivPanel Titanium 75"" - 4 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",2,"$3,000.00","$6,000.00",WA,Post Middle School
,Invoice,5/21/2020,INV19212,SMART Learning Suite 1yr Extension- Priced per qty.,400,$27.98,"$11,192.00",WA,Puyallup School District 3
,Invoice,7/21/2020,INV19305,SMART Board MX075-V2 Interactive display with IQ and SMART Learning suite. Comes with a mount,3,"$3,999.00","$11,997.00",WA,Quilcene School District 48
,Invoice,10/6/2020,INV19484,SMART Board MX075-V2 Interactive display with IQ and SMART Learning suite. Comes with a mount,1,"$3,999.00","$3,999.00",WA,Quilcene School District 48
,Invoice,1/31/2020,INV19024,SMART Board MX086-V2 interactive display with iQ and SMART Learning Suite,1,"$5,799.00","$5,799.00",WA,Quilcene School District 48
,Invoice,1/31/2020,INV19024,Smart Learning Suite 4yr Extended Maintenance. Priced per quantity.,1,$0.00,$0.00,WA,Quilcene School District 48
,Invoice,7/21/2020,INV19305,Smart Learning Suite 4yr Extended Maintenance. Priced per quantity.,3,$0.00,$0.00,WA,Quilcene School District 48
,Invoice,12/15/2020,INV19602,Act Special Program,94,$10.00,$940.00,WA,Redmond High School
,Invoice,12/15/2020,INV19601,Adapter - 90 degree male to female HDMI,180,$0.00,$0.00,WA,Redmond High School
,Invoice,12/15/2020,INV19603,"Assemble Peerless cart. Install new Viewsonic panel with on cart. Includes (1) 10' USB-c to HDMI, (1) 10' Mini DP to HDMI. Connect ActionTek to panel using 6' HDMI. Any mobile cart installations will include a power strip.",2,$650.00,"$1,300.00",WA,Redmond High School
,Invoice,12/15/2020,INV19602,"Redmond HS - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (1) 25' HDMI, (1) 15' HDMI to DisplayPort, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",94,$650.00,"$61,100.00",WA,Redmond High School
,Invoice,12/29/2020,INV19625,ACT Special Program,50,$10.00,$500.00,WA,Redmond Middle School
,Invoice,12/29/2020,INV19625,"Redmond HS - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (1) 25' HDMI, (1) 15' HDMI to DisplayPort, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",50,$650.00,"$32,500.00",WA,Redmond Middle School
,Invoice,1/23/2020,INV19010,ActivPanel Mobile Stand - For use with current & previous versions of ActivPanel,25,$539.10,"$13,342.72",WA,Renton School District 403
,Invoice,3/30/2020,INV19135,"ActivPanel Mobile Stand - For use with current & previous versions of ActivPanel *   *only stand compatible with 65"" panel.",25,$539.00,"$13,340.25",WA,Renton School District 403
,Invoice,11/24/2020,INV19578,"ActivPanel Mobile Stand - For use with current & previous versions of ActivPanel *   *only stand compatible with 65"" panel.",20,$539.10,"$10,782.00",WA,Renton School District 403
,Invoice,3/30/2020,INV19135,"ActivPanel Titanium 75"" - 4 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",84,"$2,795.00","$232,432.20",WA,Renton School District 403
,Invoice,4/21/2020,INV19167,"ActivPanel Titanium 75"" - 4 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",84,"$2,795.00","$232,432.20",WA,Renton School District 403
,Invoice,9/30/2020,INV19472,"ActivPanel Titanium 75"" - 4 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",28,"$2,795.00","$77,477.40",WA,Renton School District 403
,Invoice,10/29/2020,INV19542,"ActivPanel Titanium 75"" - 4 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",84,"$2,795.00","$232,432.20",WA,Renton School District 403
,Invoice,7/30/2020,INV19331,"ActivPanel Titanium 75"" - 4 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC  Using Credit of 95540.00 and reducing price per panel from 2795.00 to 1088.92",56,"$1,088.92","$60,369.72",WA,Renton School District 403
,Invoice,3/3/2020,INV19094,"ActivPanel Titanium 86"" - 4 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",40,"$4,495.00","$178,002.00",WA,Renton School District 403
,Invoice,3/30/2020,INV19135,"ActivPanel Titanium 86"" - 4 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",40,"$4,495.00","$178,002.00",WA,Renton School District 403
,Invoice,10/29/2020,INV19542,"ActivPanel Titanium 86"" - 4 x Pen, Vesa Mount, WIFI Module & cable pack included. ActivInspire Professional Edition available FOC",30,"$4,495.00","$133,501.50",WA,Renton School District 403
,Invoice,1/23/2020,INV19010,"Fully Integrated Component Package A (75"" Panel Install)",61,"$1,860.00","$112,325.40",WA,Renton School District 403
,Invoice,2/27/2020,INV19083,"Fully Integrated Component Package A (75"" Panel Install)",52,"$1,860.00","$95,752.80",WA,Renton School District 403
,Invoice,3/30/2020,INV19135,"Fully Integrated Component Package A (75"" Panel Install)",63,"$1,860.00","$116,008.20",WA,Renton School District 403
,Invoice,5/28/2020,INV19224,"Fully Integrated Component Package A (75"" Panel Install)",82,"$1,860.00","$150,994.80",WA,Renton School District 403
,Invoice,6/30/2020,INV19270,"Fully Integrated Component Package A (75"" Panel Install)",75,"$1,860.00","$138,105.00",WA,Renton School District 403
,Invoice,7/30/2020,INV19331,"Fully Integrated Component Package A (75"" Panel Install)",53,"$1,860.00","$97,594.20",WA,Renton School District 403
,Invoice,9/30/2020,INV19472,"Fully Integrated Component Package A (75"" Panel Install)",75,"$1,860.00","$138,105.00",WA,Renton School District 403
,Invoice,11/24/2020,INV19578,"Fully Integrated Component Package A (75"" Panel Install)",55,"$1,860.00","$102,300.00",WA,Renton School District 403
,Invoice,3/30/2020,INV19135,"Fully Integrated Component Package B (86"" Panel Install)",10,"$1,970.00","$19,503.00",WA,Renton School District 403
,Invoice,5/28/2020,INV19224,"Fully Integrated Component Package B (86"" Panel Install)",33,"$1,970.00","$64,359.90",WA,Renton School District 403
,Invoice,6/30/2020,INV19270,"Fully Integrated Component Package B (86"" Panel Install)",21,"$1,970.00","$40,956.30",WA,Renton School District 403
,Invoice,9/30/2020,INV19472,"Fully Integrated Component Package B (86"" Panel Install)",12,"$1,970.00","$23,403.60",WA,Renton School District 403
,Invoice,11/24/2020,INV19578,"Fully Integrated Component Package B (86"" Panel Install)",5,"$1,970.00","$9,850.00",WA,Renton School District 403
,Invoice,6/30/2020,INV19270,Fully Integrated Component Package C (Cart Instal),12,$549.00,"$6,522.12",WA,Renton School District 403
,Invoice,5/28/2020,INV19224,Fully Integrated Component Package C (Cart Install),23,$549.00,"$12,500.73",WA,Renton School District 403
,Invoice,7/30/2020,INV19331,Fully Integrated Component Package C (Cart Install),7,$549.00,"$3,804.57",WA,Renton School District 403
,Invoice,1/23/2020,INV19010,Fully Integrated Component Package D (Bracket Install),57,$345.00,"$19,468.35",WA,Renton School District 403
,Invoice,2/27/2020,INV19083,Fully Integrated Component Package D (Bracket Install),48,$345.00,"$16,394.40",WA,Renton School District 403
,Invoice,3/30/2020,INV19135,Fully Integrated Component Package D (Bracket Install),66,$345.00,"$22,542.30",WA,Renton School District 403
,Invoice,5/28/2020,INV19224,Fully Integrated Component Package D (Bracket Install),77,$345.00,"$26,299.35",WA,Renton School District 403
,Invoice,6/30/2020,INV19270,Fully Integrated Component Package D (Bracket Install),58,$345.00,"$19,809.90",WA,Renton School District 403
,Invoice,7/30/2020,INV19331,Fully Integrated Component Package D (Bracket Install),54,$345.00,"$18,443.70",WA,Renton School District 403
,Invoice,9/30/2020,INV19472,Fully Integrated Component Package D (Bracket Install),75,$345.00,"$25,616.25",WA,Renton School District 403
,Invoice,11/24/2020,INV19578,Fully Integrated Component Package D (Bracket Install),57,$345.00,"$19,665.00",WA,Renton School District 403
,Invoice,9/28/2020,INV19446,"Install customer provided camera in Drop Tile ceiling in lab. Install includes mounting the camera to the ceiling tile, extending an existing network cable from location in the room to the  camera location for POE. Install a 40' HDMI cable from the camera to the panel. Connect HDMI cable to HDMI to DisplayPort adapter and connect to panel. Includes Cat 6 cable needed to extend network cable. ACT will test the camera assuming that the network cable used is live with POE at the time of install.",1,$450.00,$450.00,WA,Renton School District 403
,Invoice,9/28/2020,INV19446,"Install customer provided cameras in 2 Hard ceiling labs. Install includes mounting the cameras to the ceiling, installing Panduit LD5 surface raceway to the front of room for an HDMI cable to the panel and to the network cable location being used for the POE network cable to the camera. It includes the cat 6 cable needed to extend and a 40' HDMI cable from the camera location to the panel. Connect the HDMI to the DisplayPort adapter at the  panel. ACT will test the cameras assuming the network cable is live with POE at the time of install.",2,$675.00,"$1,350.00",WA,Renton School District 403
,Invoice,9/30/2020,INV19473,"Moved remaining installs to Phase II PO Fully Integrated Component Package A (75"" Panel Install)",84,$0.00,$0.00,WA,Renton School District 403
,Invoice,9/30/2020,INV19473,Power package,1,$0.00,$0.00,WA,Renton School District 403
,Invoice,6/2/2020,INV19227,"BoxLight dongle to wirelessly connect projectors to network. For Boston, P5, and P6, Cambridge, P9 and N12/P12 SSI projector",4,$99.00,$396.00,WA,Renton Technical College
,Invoice,6/2/2020,INV19227,"P9 bulb pen WXGA standard-throw, 3600 lumens Wired interactivity.",4,"$1,139.00","$4,556.00",WA,Renton Technical College
,Invoice,9/10/2020,INV19413,"ACT will deliver and install the Smart panel, classroom sound system with ceiling speakers, phone, docking station, wireless keyboard and mouse, document camera and screen beam in the new portables. We will install the new cabling to connect the Smart panel from the audio system, docking station and document camera.   We will document all asset tags for the presentation equipment. We will document the Mac address, room number and the wall plate port number  for the phone.   ACT will update the Smart panels, connect them to the network and commission the system.  Cables included to complete the install:  (1) 25' HDMI cable (panel to document camera) (1) 15' DisplayPort to HDMI from panel to docking station (1) 25' 3.5 stereo cable (audio system to dock) (1) 6' 3.5 stereo cable (panel to audio system) (1) 16' USB cable (panel to dock) (1) surge protector with 10' cord (2) 25' cat 6 (panel to network and dock to network) (1) 6' HDMI (screen beam to panel)   ACT will dispose of trash off site.",3,"$1,550.00","$4,650.00",WA,Robert Frost Elementary School
,Invoice,11/12/2020,INV19560,Rose Hill El P5A and P5B - Install Smart panel and all tech footprint removed from these portables for move. Test and commission new systems   ACT will re-use existing cables for install.,2,$650.00,"$1,300.00",WA,Rose Hill Elementary School
,Invoice,12/3/2020,INV19593,Install Smart panel and all tech footprint in portables. Re-install speaker wiring and connect in cart. Re connect all cabling and hardware. Test system to make sure all parts are functioning,6,"$1,225.00","$7,350.00",WA,Rose Hill Junior High School
,Invoice,12/3/2020,INV19593,Remove tech footprint from LWHS portables. Pull speaker wire back to mechanical closet to be able to separate portable. Take Smart panel and all tech footprint to RHMS for re-installation.,6,$325.00,"$1,950.00",WA,Rose Hill Junior High School
,Invoice,9/8/2020,INV19403,"ACT installation of Interactive panel on wall/or existing non interactive whiteboard.  ACT assembly and installation on mobile cart.  ACT to install new panel at customer designated height on fixed height bracket.   Assumptions: Wall or non interactive whiteboard is clear of posters, pictures and interactive hardware. Power is near by. Access is granted after hours. Panels are located on school grounds for installation. ACT is not responsible for painting or patching.  All packing material will be left in the corner of installed room contained in panel box.",4,$382.50,"$1,530.00",WA,Sacred Heart Catholic School
,Invoice,6/17/2020,INV19252,"ACT installation of Interactive panel on wall/or existing non interactive whiteboard. ACT to install new panel at customer designated height on fixed height bracket.   Assumptions: Wall or non interactive whiteboard is clear of posters, pictures and interactive hardware. Power is near by. Access is granted after hours. Panels are located on school grounds for installation. ACT is not responsible for painting or patching.  All packing material will be left in the corner of installed room contained in panel box.",12,$382.50,"$4,590.00",WA,Sacred Heart Catholic School
,Invoice,9/28/2020,INV19445,"ACT installation of Interactive panel on wall/or existing non interactive whiteboard. ACT to install new panel at customer designated height on fixed height bracket.   Assumptions: Wall or non interactive whiteboard is clear of posters, pictures and interactive hardware. Power is near by. Access is granted after hours. Panels are located on school grounds for installation. ACT is not responsible for painting or patching.  All packing material will be left in the corner of installed room contained in panel box.",1,$382.50,$382.50,WA,Sacred Heart Catholic School
,Invoice,8/18/2020,INV19350,"AE Sentinel Classroom System SP-9104: CS-12 (4) Ceiling Speaker Kit (1 each)  XD-9001: XD Receiver with 3' Cat6 Kit (1 each)  XD-9025: Microphone XD Teardrop Mic Kit (1 each)  AM-9001: CA-60A Amplifier, Power Supply and Power Cable with Spade Lugs Only (1 each)",24,"$1,061.00","$25,464.00",WA,Sacred Heart Catholic School
,Invoice,8/6/2020,INV19342,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android. UNPLUGD is included.",1,"$2,800.00","$2,800.00",WA,Sacred Heart Catholic School
,Invoice,8/18/2020,INV19351,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android. UNPLUGD is included.",1,"$2,900.00","$2,900.00",WA,Sacred Heart Catholic School
,Invoice,5/21/2020,INV19206,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android. UNPLUGD is included.  Price: $3199 Per unit",15,"$2,500.00","$37,500.00",WA,Sacred Heart Catholic School
,Invoice,9/24/2020,INV19432,"Boxlight Procolor I5 IPC 128GBSS WIFI BLUETOOTH FOR PROCOLOR  652U, 702U, 752U, 862U IFP (Windows license not included)",1,$769.00,$769.00,WA,Sacred Heart Catholic School
,Invoice,8/18/2020,INV19351,Boxlight Procolor Integrated module to add 2.4/5GHz wireless and Bluetooth to xx2 series panels,1,$0.00,$0.00,WA,Sacred Heart Catholic School
,Invoice,5/21/2020,INV19206,Boxlight Procolor Integrated module to add 2.4/5GHz wireless and Bluetooth to xx2 series panels   Price: $79 Per unit,15,$0.00,$0.00,WA,Sacred Heart Catholic School
,Invoice,8/6/2020,INV19342,Boxlight Procolor Integrated module to add 2.4/5GHz wireless and Bluetooth to xx2 series panels   Price: $79 Per unit,1,$0.00,$0.00,WA,Sacred Heart Catholic School
,Invoice,4/28/2020,INV19185,"BoxLight Procolor-PCMODi5 v2.0 - PC Module 15 IPC 128GBSS WiFi Bluetooth for ProColor 652U, 702U, 752U, 862U interactive flat panels. (Windows license not included)",8,$749.00,"$5,992.00",WA,Sacred Heart Catholic School
,Invoice,8/6/2020,INV19342,"BoxLight Procolor-PCMODi5 v2.0 - PC Module 15 IPC 128GBSS WiFi Bluetooth for ProColor 652U, 702U, 752U, 862U interactive flat panels. (Windows license not included)",1,$749.00,$749.00,WA,Sacred Heart Catholic School
,Invoice,8/18/2020,INV19351,"BoxLight Procolor-PCMODi5 v2.0 - PC Module 15 IPC 128GBSS WiFi Bluetooth for ProColor 652U, 702U, 752U, 862U interactive flat panels. (Windows license not included)",1,$749.00,$749.00,WA,Sacred Heart Catholic School
,Invoice,10/29/2020,INV19543,"BoxLight Procolor-PCMODi5 v2.0 - PC Module 15 IPC 128GBSS WiFi Bluetooth for ProColor 652U, 702U, 752U, 862U interactive flat panels. (Windows license not included)",4,$749.00,"$2,996.00",WA,Sacred Heart Catholic School
,Invoice,10/29/2020,INV19543,"Customer already has BoxLight Procolor-PCMODi5 v2.0 - PC Module 15 IPC 128GBSS WiFi Bluetooth for ProColor 652U, 702U, 752U, 862U interactive flat panels. (Windows license not included)",1,$749.00,$749.00,WA,Sacred Heart Catholic School
,Invoice,9/8/2020,INV19402,Installation of Sentinel System on wall behind existing panels. Cables will be routed  to existing panel. Surface Runway will be used from behind panel to ceiling for speaker wires  Assumptions: Walls are free and clear to allow installation of system on wall. And that more than 2 classrooms can be installed at a given time.,24,$450.00,"$10,800.00",WA,Sacred Heart Catholic School
,Invoice,8/6/2020,INV19342,"Mobile Stand for Procolor panels, includes PROCOLOR-WALLMOUNT-002",1,$499.00,$499.00,WA,Sacred Heart Catholic School
,Invoice,9/15/2020,INV19415,iRover²™ for Interactive Flat Panels 500,1,"$1,162.00","$1,162.00",WA,Samish Indian Nation
,Invoice,8/13/2020,INV19347,SMART Board MX065-V2 interactive display with iQ and SMART Learning Suite,1,"$2,822.00","$2,822.00",WA,Samish Indian Nation
,Invoice,9/8/2020,INV19399,"Certified Professional installer to install wall mount and wall plate for 16 of the units, for 1 we will assemble the cart and mount the panel.",18,$500.00,"$9,000.00",WA,Seattle Country Day School
,Invoice,9/8/2020,INV19400,Certified Professional installer to install wall mount and wall plate.,1,$500.00,$500.00,WA,Seattle Country Day School
,Invoice,6/23/2020,INV19257,"SMART 75"" V2 Interactive Flat Panel 7000 Series. Smart 75"" Interactive Flat Panel 7000 Series with iQ and SMART Learning Suite.  4K Ultra HD video resolution with HDMI 2.0. Object awareness™ technology recognizes when you’re using a finger (touch/drag), pen (write) or fist (erase). SMART ink™ makes notes easy to read, and allows writing to be converted to text and inserted into applications like Microsoft Office®. SilkTouch™ ensures a smooth, comfortable touch experience - Integration with tablets and phones, including Chromebooks using SMART software. ENERGY STAR® certification saves on energy costs",18,"$5,100.00","$91,800.00",WA,Seattle Country Day School
,Invoice,8/19/2020,INV19361,"SMART 75"" V2 Interactive Flat Panel 7000 Series. Smart 75"" Interactive Flat Panel 7000 Series with iQ and SMART Learning Suite.  4K Ultra HD video resolution with HDMI 2.0. Object awareness™ technology recognizes when you’re using a finger (touch/drag), pen (write) or fist (erase). SMART ink™ makes notes easy to read, and allows writing to be converted to text and inserted into applications like Microsoft Office®. SilkTouch™ ensures a smooth, comfortable touch experience - Integration with tablets and phones, including Chromebooks using SMART software. ENERGY STAR® certification saves on energy costs",1,"$5,100.00","$5,100.00",WA,Seattle Country Day School
,Invoice,8/19/2020,INV19356,Smart Full-Day Training Session   8/31,1,"$2,499.00","$2,499.00",WA,Seattle Country Day School
,Invoice,8/19/2020,INV19356,Smart Full-Day Training Session   9/1,1,"$2,499.00","$2,499.00",WA,Seattle Country Day School
,Invoice,8/19/2020,INV19356,SMART Learning Suite 1yr  Subscription. Priced per quantity needed.  Special pricing in order to prorate and have 1 activation key.,75,$22.50,"$1,687.50",WA,Seattle Country Day School
,Invoice,8/4/2020,INV19334,SMART Learning Suite 1yr Extension- Priced per qty.  NC-2ACSN-CWHQN-9AE2U-AUBSA,2,$49.50,$99.00,WA,Seattle Country Day School
,Invoice,9/8/2020,INV19399,TRUTOUCH Mobile Stand,1,$424.00,$424.00,WA,Seattle Country Day School
,Invoice,8/4/2020,INV19333,AE Wall Mount Power Supply 24VDC 2A,5,$25.00,$125.00,WA,Shelton School District 309
,Invoice,12/22/2020,INV19618,"Audio Enhancement wall speaker - WS-09 SP-0100: Speaker, Wall, WS-09 AC-0003: 50' Speaker Wire Plenum Rated",28,$100.00,"$2,800.00",WA,Shelton School District 309
,Invoice,7/7/2020,INV19284,Audio Enhancement wall speaker kit. Includes 1 wall speaker and 1 of 50' speaker cable. Also includes white wall speaker - WS-09 and cable wire speaker - 50' tinned plenum rated speaker wire.   KIT IS FOR ONE SPEAKER ONLY.,30,$100.00,"$3,000.00",WA,Shelton School District 309
,Invoice,8/4/2020,INV19333,"Cable, 15',Plenum Power cable w/2 Spade Lugs to bare wires- use w/3010-0103- for CA-60",5,$14.00,$70.00,WA,Shelton School District 309
,Invoice,11/11/2020,INV19555,Kellogg Middle School Job Change Order Revised PO 2531900195 Add-on Estimate 13543,98,$125.00,"$12,250.00",WA,Shoreline School District 412
,Invoice,9/30/2020,INV19412,"Projector and Audio Installation RFP Reply for Einstein Middle School Due March 10th 2020. Labor estimate is based off of Summary of work for Einstein Middle School.  Assumptions:  *District is providing all equipment and    cables for project.  *All Equipment will be available on or    before August 3, 2020 at installation site.  *ACT will have full access to building from     start to substantial completion date. *Classrooms will be available for     installation on or before August 3, 2020 * All CAT 6 Cables are terminated and tested. *All Classrooms have drop tile ceilings.  ..",45,$977.50,"$43,987.50",WA,Shoreline School District 412
,Invoice,11/11/2020,INV19554,"Projector and Audio Installation RFP Reply for Einstein Middle School Due March 10th 2020. Labor estimate is based off of Summary of work for Einstein Middle School.  Assumptions:  *District is providing all equipment and    cables for project.  *All Equipment will be available on or    before August 3, 2020 at installation site.  *ACT will have full access to building from     start to substantial completion date. *Classrooms will be available for     installation on or before August 3, 2020 * All CAT 6 Cables are terminated and tested. *All Classrooms have drop tile ceilings.  ..",2,$977.50,"$1,955.00",WA,Shoreline School District 412
,Invoice,9/30/2020,INV19411,"Projector and Audio Installation RFP Reply for Kellogg Middle School Due March 12th 2020. Labor estimate is based off of Summary of work for Kellogg Middle School.  Assumptions:  *District is providing all equipment and    cables for project.  *All Equipment will be available on or    before August 3, 2020 at installation site.  *ACT will have full access to building from     start to substantial completion date. *Classrooms will be available for     installation on or before August 3, 2020 * All CAT 6 Cables are terminated and tested. *All Classrooms have drop tile ceilings.  ..",43,$977.50,"$42,032.50",WA,Shoreline School District 412
,Invoice,11/11/2020,INV19555,"Projector and Audio Installation RFP Reply for Kellogg Middle School Due March 12th 2020. Labor estimate is based off of Summary of work for Kellogg Middle School.  Assumptions:  *District is providing all equipment and    cables for project.  *All Equipment will be available on or    before August 3, 2020 at installation site.  *ACT will have full access to building from     start to substantial completion date. *Classrooms will be available for     installation on or before August 3, 2020 * All CAT 6 Cables are terminated and tested. *All Classrooms have drop tile ceilings.  ..",3,$977.50,"$2,932.50",WA,Shoreline School District 412
,Invoice,11/11/2020,INV19554,"Revised PO  Add on Estimate 13544 Einstein job changed The whiteboards were not installed at Einstein until after projectors were installed. Many rooms were unavailable due to flooring, ceiling, paint, and a variety of other reasons that would not allow access.  Many rooms were not cabled or did not have wall plates installed. ACT installed 3.5 cables to several wall plates and someone had gone through and taken them out.  ACT provided and installed blank plates to cover the boxes meant for pixie controls that weren’t used.  Amplifier boxes arrived late, so ACT had another trip to get those installed.  ACT had to go back to each room to align/test projectors, carts for equipment didn’t arrive until late August ACT then had another trip to each classroom to install equipment, route cabling, and test.  ACT added power strips to the 8 science rooms where power wouldn’t reach the projectors Delays with district provided USB extensions being on back order 2.5 hours x 50 rooms = 125 man hours",125,$125.00,"$15,625.00",WA,Shoreline School District 412
,Invoice,8/4/2020,INV19336,"Clear Poly Carbonate Partition  3/8"" x 48"" x 84""  Includes (2) 47-3/4"" Clear U Channel Per Panel",13,$135.00,"$1,755.00",WA,Snohomish County PUD
,Invoice,8/4/2020,INV19336,Partition Stand - Black,13,$210.00,"$2,730.00",WA,Snohomish County PUD
,Invoice,6/1/2020,INV19226,SMART Learning Suite 3yr Extended Maintenance Warranty. Priced per quantity.,515,$44.35,"$22,840.25",WA,Snohomish School District 201
,Invoice,12/3/2020,INV19592,Install mount and panels at SnoIsle Skill Center for digital signage,1,$500.00,$500.00,WA,Sno-Isle Tech Skills Center
,Invoice,12/3/2020,INV19592,"Samsung 75"" Bet Series Commercial TV Crystal UHD",1,"$1,350.00","$1,350.00",WA,Sno-Isle Tech Skills Center
,Invoice,3/17/2020,INV19110,"Install PBO protective case to wall as shown in intake notes above Install PBO LG screen in case, connect screen to AC connect PBO Apple TV to screen w/ 1' HDMI cable, connect Apple TV to AC connect digital to analog converter to Apple TV via 1.5' Toslink digital optical audio cable, connect converter to AC connect 55' of 3.5 audio or RCA audio to output and tack to wall over to amp location connect end of cable in RCA to analog in on amp marked ""VIDEO""  1x    LG 75"" screen (provided by owner (PBO) 1x    protective case (provided by owner) 1x    Apple TV (provided by owner)",1,$995.00,$995.00,WA,Spanaway Lake High School
,Invoice,4/29/2020,INV19186,SMART Learning Suite 1yr  Subscription. Priced per quantity needed.,9,$109.00,$981.00,WA,Sprague School District 8
,Invoice,10/1/2020,INV19476,SMART Learning Suite 1yr Extension- Priced per qty.  **Key Code - NC-2ADSQ-BWRCA-5P2RC-AIDSA**,20,$37.35,$747.00,WA,St Luke School
,Invoice,7/27/2020,INV19318,ActivPanel Mobile Stand - For use with current & previous versions of ActivPanel *,4,$519.00,"$2,076.00",WA,St. Brendan Parish School
